listing_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,color,doors
BMW101884,6 Series,2012,17036.53,Manual,146084,Hybrid,125,28.9,3,Blue,3
BMW101885,X5,2015,39948.32,  Manual  ,98444,Petrol,20,38.6,1.5,Grey,4
BMW101886,X1,2016,-500,Semi-Auto,89994,diesel,125,35.7,1.5,Grey,5
BMW101887,X1,2008,13458.5,Automatic,196491,Petrol,30,32.9,2,Red,5
BMW101888,2 Series,2009,16102.95,Semi-Auto,168337,Diesel,150,,3,Red,3
BMW101889,X1,2009,13732.25,Automatic,188196,Diesel,145,15.8,3,Silver,2
BMW101890,i3,2021,34849.93,Semi-Auto,23933,Diesel,125,35.3,1.5,,5
BMW101891,4 Series,2013,20353.97,Automatic,118909,Diesel,0,41.6,2,Blue,4
BMW101892,5 Series,2015,34708.91,Automatic,107063,Hybrid,235,18,4.4,Grey,5
BMW101893,6 Series,2014,28578.3,Automatic,126564,Petrol,20,33.8,3,Blue,2
BMW101894,3 Series,2013,22163.8,Manual,129691,Petrol,125,35.2,2,Red,4
BMW101895,1 Series,2018,32614.93,Manual,66748,Petrol,125,36.1,3.5,Red,5
BMW101896,X1,2019,29081.47,Semi-Auto,58584,Petrol,,41.8,1.5,Black,5
BMW101897,4 Series,2015,27433.46,Automatic,106439,Petrol,125,27.2,2,Blue,3
BMW101898,X2,2018,33071.81,Automatic,61399,Petrol,235,36.8,2,White,4
BMW101899,5 Series,2016,22344.68,Semi-Auto,89231,Petrol,205,37.9,1.5,Black,4
BMW101900,5 Series,2005,6415.68,Automatic,251961,Petrol,145,41.6,1.5,Black,4
BMW101901,5 Series,2008,13190.5,Manual,185879,Petrol,30,22.2,2.5,Black,5
BMW101902,8 Series,2009,18245.32,Manual,,Petrol,235,44,1.6,Blue,3
BMW101903,M5,2013,50135.94,Automatic,127598,Diesel,0,49.8,3,Black,5
BMW101904,2 Series,2005,7852.38,Automatic,239628,Diesel,125,22,3,Green,4
BMW101905,1 Series,2007,13132.68,Manual,196883,Hybrid,205,53.8,3,,4
BMW101906, 2 Series ,2008,19222.29,Automatic,192296,DIESEL,150,36.5,4.4,Black,5
BMW101907,5 Series,2011,22101.76,Automatic,140812,Petrol,30,25.3,3,Blue,4
BMW101908,X3,2016,26741.37,Semi-Auto,93432,Petrol,150,39.9,2,Green,4
BMW101909,X1,2010,16390.51,Semi-Auto,169590,Hybrid,,41.4,2,Grey,3
BMW101910,3 Series,2019,32180.16,Manual,67297,Petrol,30,24.8,2.5,Black,5
BMW101911,X3,2007,13960.52,Manual,208357,Petrol,145,30.6,3,Black,3
BMW101912,3 Series,2023,39510.02,Automatic,3324,Diesel,125,59.1,1.5,Green,4
BMW101913,X5,2017,48677.12,Automatic,83535,Petrol,125,39.1,1.6,Black,5
BMW101914, 7 Series ,2020,57117.35,Automatic,54812,Petrol,150,40.4,1.5,Red,4
BMW101915,X1,2015,30439.02,Automatic,107279,Diesel,145,33.7,3.5,Blue,5
BMW101916,X3,2009,13853.07,Manual,171510,Hybrid,125,32.5,2,Blue,2
BMW101917,X5,2020,69370.11,Manual,38944,Diesel,145,28.7,4.4,Blue,4
BMW101918,3 Series,2023,44168.05,Manual,22225,Hybrid,125,,2,Green,3
BMW101919,5 Series,2007,10821.37,Manual,212102,Hybrid,0,46,2.5,Green,3
BMW101920,8 Series,2016,51808.08,Automatic,87935,Petrol,150,32.6,2.5,Green,4
BMW101921,X1,2009,22265.8,Manual,178055,Diesel,125,,4.4,Grey,4
BMW101922,5 Series,2020,34353.32,Automatic,49552,Petrol,20,49.2,2,White,4
BMW101923, i3 ,2022,38514.95,AUTOMATIC,30473,Diesel,125,29.1,2,Grey,4
BMW101924,1 Series,2019,34993.96,Manual,44100,Diesel,125,40.5,1.5,Red,3
BMW101925,7 Series,2013,37334.53,Automatic,137506,Diesel,,,2,Grey,4
BMW101926,3 Series,2007,8723.46,Automatic,211150,Petrol,235,38.6,1.6,,3
BMW101927, X1 ,2019,29380.63,Automatic,61365,Petrol,125,37,1.5,Black,4
BMW101928,4 Series,2015,22728.21,Semi-Auto,115112,Diesel,,37.8,3,Grey,4
BMW101929,5 Series,2010,16015.74,Automatic,168212,Petrol,30,49.4,2,Green,5
BMW101930,X5,2018,51558.66,Automatic,82830,Petrol,30,40.1,2,Silver,5
BMW101931,X1,2007,5279.5,Automatic,214454,Diesel,145,29.8,1.6,Black,5
BMW101932,X5,2005,25973.07,Manual,229314,Diesel,20,25.5,4.4,Grey,4
BMW101933, 5 Series ,2007,5130.54,Automatic,222238,Petrol,125,22.6,2,Silver,5
BMW101934,3 Series,2011,,Automatic,166254,Hybrid,145,29.1,2,Black,4
BMW101935,3 Series,2011,22979.23,Manual,160755,Petrol,235,39.5,3,Black,5
BMW101936,3 Series,2021,36950.5,Semi-Auto,41368,Petrol,150,28.9,2.5,Green,5
BMW101937, X2 ,2022,39665.2,Manual,15534,Petrol,150,34.5,2,Silver,5
BMW101938,8 Series,2015,48814.76,Semi-Auto,112200,Diesel,125,38.3,3,Silver,5
BMW101939,i3,2010,21690.32,Semi-Auto,169018,Petrol,125,,3.5,Silver,5
BMW101940,3 Series,2012,19702.26,Automatic,147378,Petrol,125,57.3,1.6,Grey,5
BMW101941,7 Series,2018,60659.17,Automatic,68148,Diesel,125,15.3,3,White,4
BMW101942, 3 Series ,2015,,Automatic,111667,Petrol,205,54,2,Silver,4
BMW101943,3 Series,2009,8581.48,Automatic,177171,Diesel,150,29.4,1.6,Blue,5
BMW101944,2 Series,2014,25988.41,Semi-Auto,117199,Diesel,125,39.2,3,Silver,3
BMW101945,5 Series,2020,37032.99,Automatic,62020,Diesel,125,47.8,2.5,Silver,5
BMW101946,M4,2022,59025.22,Automatic,36993,Diesel,150,25,2,Silver,3
BMW101947, 4 Series ,2010,17014.07,Manual,175467,Petrol,125,32.7,3,,5
BMW101948,5 Series,2008,13335.41,Automatic,191248,Hybrid,145,43.3,2,Silver,4
BMW101949,1 Series,2016,34001.02,Automatic,88901,Diesel,125,31.5,2.5,Silver,4
BMW101950,2 Series,2014,24910.74,Manual,113610,Hybrid,235,,3,Silver,4
BMW101951, X3 ,2006,5732.41,Automatic,222949,Diesel,145,23.9,2.5,Green,4
BMW101952,i3,2020,38098.86,Automatic,47986,Hybrid,205,32.7,2.5,Red,4
BMW101953,5 Series,2023,39826.06,Automatic,5429,Petrol,125,39.2,2.5,Red,4
BMW101954, 3 Series ,2022,38342.33,Manual,31119,Diesel,125,23.9,2,Blue,3
BMW101955,3 Series,2023,47499.62,Automatic,6848,Petrol,145,32.3,2,Red,4
BMW101956,6 Series,2023,42449.69,Semi-Auto,16172,  Petrol  ,145,42.3,2,Silver,4
BMW101957,5 Series,2015,25556.6,MANUAL,100309,Petrol,125,27.6,3,Black,3
BMW101958,5 Series,2021,31939.65,Semi-Auto,34763,Petrol,145,32.8,,Black,3
BMW101959,3 Series,2007,9456.24,Manual,199889,Petrol,145,30.2,2.5,Green,4
BMW101960,1 Series,2006,12929.03,Manual,210926,Petrol,150,33.2,3,Black,4
BMW101961,X5,2020,67242.16,Automatic,38934,Petrol,20,23.8,3.5,,3
BMW101962,2 Series,2005,3691.07,Manual,233158,Diesel,150,38.9,2,Grey,3
BMW101963,3 Series,2020,37109.07,Manual,56135,Petrol,150,44.7,2.5,Silver,4
BMW101964,X1,2019,35523.01,Semi-Auto,67591,diesel,235,34.6,3,Red,4
BMW101965,X1,2009,15069.16,Automatic,175109,Diesel,150,35.9,1.5,Black,4
BMW101966,5 Series,2010,23995.34,Automatic,171658,Petrol,145,24.7,4.4,Grey,4
BMW101967,1 Series,2015,27649.61,Manual,115646,Petrol,0,47.3,2.5,White,4
BMW101968,2 Series,2023,44004.32,Automatic,3566,Diesel,145,50.4,2,,5
BMW101969,5 Series,2015,24862.41,Automatic,103301,Diesel,30,25,2,Silver,4
BMW101970,X5,2005,16994.12,Manual,228807,Petrol,125,32.4,2,Red,4
BMW101971,2 Series,2017,25224.14,Semi-Auto,77022,Petrol,150,32.8,1.6,Blue,4
BMW101972,X3,2010,15054.1,Automatic,156317,Petrol,125,39.9,1.6,Silver,4
BMW101973,3 Series,2020,33932.3,Semi-Auto,49793,Petrol,205,41.9,2,Silver,4
BMW101974,5 Series,2013,18958.66,Manual,117392,Diesel,150,56.3,2,Black,3
BMW101975,4 Series,2020,32713.08,Manual,62105,Diesel,30,32.8,2,Blue,5
BMW101976,X1,2012,28623.2,Automatic,142068,Petrol,125,21.8,3.5,Green,4
BMW101977,3 Series,2022,36402.84,Semi-Auto,33917,Petrol,150,34.9,2.5,Green,4
BMW101978,5 Series,2015,25135.57,Automatic,116527,Petrol,150,37.1,2,Grey,4
BMW101979,2 Series,2023,49198.15,Automatic,9183,Petrol,145,38.6,3.5,Blue,4
BMW101980,X5,2007,18742.85,Manual,214910,Petrol,125,30.6,2,Green,4
BMW101981,3 Series,2014,20062.08,Semi-Auto,114581,Diesel,125,50.1,1.6,Grey,4
BMW101982, 1 Series ,2023,39400.58,MANUAL,6172,Petrol,125,32.7,2,Red,5
BMW101983,4 Series,2008,15617.69,Automatic,197760,Petrol,150,32.1,,Grey,4
BMW101984,X3,2011,11989.57,Semi-Auto,163270,  Petrol  ,235,42.4,1.6,Blue,4
BMW101985,3 Series,2010,18304.04,Automatic,167523,Petrol,145,19.2,3.5,,3
BMW101986, 1 Series ,2007,8170.33,Automatic,197577,Petrol,125,,1.5,Grey,3
BMW101987,5 Series,2008,8502.84,Automatic,204354,Hybrid,150,44.8,1.5,Blue,5
BMW101988,X3,2007,14099.82,Manual,211848,Hybrid,20,39.8,3.5,Grey,5
BMW101989,3 Series,2012,26098.36,  Manual  ,143644,Petrol,145,16.6,3,Red,5
BMW101990,8 Series,2015,56243.29,Semi-Auto,105503,Hybrid,30,32.5,4.4,White,5
BMW101991,3 Series,2008,10047.09,Automatic,202507,Diesel,125,28.2,1.5,Red,4
BMW101992,1 Series,2011,15110.35,Automatic,167879,Petrol,30,31.1,2.5,White,3
BMW101993,M4,2008,18348.58,Manual,183945,Petrol,150,52.6,1.5,Black,4
BMW101994,4 Series,2013,14446.65,Manual,138516,Diesel,150,35.6,2,Silver,4
BMW101995,3 Series,2011,18009.7,Manual,162864,Diesel,20,16.7,2,Black,4
BMW101996,5 Series,2013,24614.81,  Automatic  ,138116,Diesel,150,30.7,3,White,4
BMW101997,1 Series,2006,13001.82,Automatic,217407,Petrol,235,29.5,3,,2
BMW101998,X3,2020,31924.31,Automatic,43328,Petrol,30,37.8,1.6,Green,4
BMW101999,2 Series,2008,12424.18,Automatic,196402,Petrol,125,35.2,2,Black,3
BMW102000,7 Series,2006,25874.06,Semi-Auto,205463,Petrol,125,45.3,3,Green,4
BMW102001,3 Series,2014,22132.92,Automatic,111719,  Petrol  ,145,36,2,White,4
BMW102002, 5 Series ,2011,17055.07,  Automatic  ,166101,Petrol,145,59.1,1.6,Black,4
BMW102003,3 Series,2007,13182.38,Manual,198356,Petrol,145,41.1,2.5,Silver,4
BMW102004,7 Series,2023,65942.86,Automatic,3100,Petrol,20,42.8,1.5,Blue,3
BMW102005,X5,2008,26104.91,Automatic,199508,petrol,125,38.2,2.5,Red,3
BMW102006,X3,2023,38692.46,Manual,12891,Diesel,20,,2,Red,5
BMW102007,X3,2008,5325.19,Automatic,206308,Diesel,20,41.5,1.6,Red,5
BMW102008,1 Series,2019,34668.59,Manual,65653,Petrol,145,47.6,3,Red,4
BMW102009,M2,2016,57367.79,Semi-Auto,106597,Diesel,150,29.1,3.5,Black,4
BMW102010,8 Series,2021,60495.08,Semi-Auto,31133,Petrol,125,35.7,2.5,Blue,5
BMW102011,i8,2021,61087.24,Automatic,43721,Petrol,30,34.4,2,Silver,4
BMW102012,4 Series,2006,9560.35,Automatic,217419,Petrol,125,23.5,2,Black,5
BMW102013,X5,2015,49677.08,Automatic,109158,Petrol,125,28.7,3.5,Red,4
BMW102014,4 Series,2008,14497.58,Manual,194644,Hybrid,150,40.2,2,Blue,3
BMW102015,i3,2013,23217.85,Manual,135026,Petrol,,48.5,3,White,4
BMW102016,5 Series,2018,30914.22,Automatic,,Hybrid,205,43.1,1.5,Blue,4
BMW102017,X1,2012,20650.89,Manual,147689,Diesel,125,36.7,2.5,Red,4
BMW102018,4 Series,2016,26149.24,Manual,105537,Diesel,125,31.9,3,Silver,4
BMW102019,3 Series,2021,46212.66,Semi-Auto,32368,Petrol,205,32.6,4.4,Silver,3
BMW102020, 5 Series ,2020,35904.95,Automatic,43292,Hybrid,125,,2.5,Grey,2
BMW102021,2 Series,2022,37837.95,Automatic,15648,Petrol,125,49.2,2,White,3
BMW102022,X1,2019,34725.25,Automatic,44984,Diesel,0,28.7,2,,4
BMW102023,5 Series,2020,37264.53,Semi-Auto,50980,Petrol,205,,3,Red,3
BMW102024,3 Series,2016,22396.7,Semi-Auto,80776,Petrol,150,37.8,2,Black,5
BMW102025,X6,2012,31956.09,Automatic,151992,hybrid,150,37.9,1.5,Silver,4
BMW102026,X4,2021,34613.69,Automatic,45619,Petrol,125,35.3,2,Grey,4
BMW102027,5 Series,2007,6962.69,Semi-Auto,191996,Diesel,145,47.9,1.5,White,4
BMW102028,X1,2013,22407.96,Automatic,148115,Petrol,150,47.9,2,Black,5
BMW102029,5 Series,2015,26503.24,Semi-Auto,111048,Diesel,,,3,Green,4
BMW102030,5 Series,2007,,Semi-Auto,191952,Petrol,30,28.2,3.5,Red,3
BMW102031,1 Series,2017,30070.56,Automatic,79150,Diesel,125,31.8,1.6,White,4
BMW102032,5 Series,2007,14865.67,MANUAL,206238,Petrol,205,33,1.6,Red,4
BMW102033,X5,2010,23946.74,Automatic,155612,Petrol,145,36.2,1.5,Blue,4
BMW102034,X2,2015,23639.21,Manual,114620,Diesel,145,38,2,Silver,5
BMW102035,3 Series,2013,,Semi-Auto,119395,Diesel,30,29.3,2,Red,5
BMW102036, X3 ,2022,37123.67,Semi-Auto,27352,Petrol,150,26.1,3,Blue,4
BMW102037,X5,2021,69171.78,Automatic,38208,Hybrid,125,32.3,3.5,Red,5
BMW102038,1 Series,2005,5153.62,Manual,225802,Diesel,150,37.2,2.5,Green,5
BMW102039, X2 ,2006,3228.44,Automatic,,Petrol,145,35.1,1.5,Grey,4
BMW102040,2 Series,2010,17978.2,Automatic,162660,Petrol,145,,2,Red,4
BMW102041,4 Series,2011,17782.47,Semi-Auto,148774,Petrol,205,46.8,1.6,Black,5
BMW102042,4 Series,2021,50685.11,Semi-Auto,39898,Electric,30,46.6,1.6,Blue,4
BMW102043,X2,2008,8413.68,Manual,181628,Petrol,235,47.5,3,Black,4
BMW102044,X1,2006,6270.95,Automatic,211738,Diesel,145,40.1,1.5,Red,4
BMW102045,M3,2016,49776.86,Manual,97734,Petrol,205,42.6,2,Red,4
BMW102046,4 Series,2021,37638.47,Semi-Auto,48419,  Petrol  ,125,20.9,3.5,Blue,5
BMW102047,2 Series,2017,34845.4,Semi-Auto,82040,Hybrid,150,,2.5,Green,4
BMW102048, 3 Series ,2022,40904.25,Manual,24208,Diesel,125,35.8,3,,3
BMW102049,7 Series,2017,58421.83,Automatic,82278,Diesel,20,37.3,3,Red,2
BMW102050,5 Series,2014,27606.21,Semi-Auto,126069,Diesel,125,30.8,3.5,Silver,5
BMW102051,2 Series,2014,28777.23,Semi-Auto,126312,Diesel,30,18.7,3.5,Grey,4
BMW102052,X4,2015,27004.78,Manual,117806,Diesel,125,26.3,4.4,,5
BMW102053,6 Series,2015,22401.75,Automatic,116244,Petrol,,22.4,2,Red,2
BMW102054,7 Series,2013,36082.58,Automatic,137083,Diesel,150,44.4,1.5,Grey,4
BMW102055,5 Series,2007,4021.23,Automatic,188688,Petrol,125,27.5,2,Silver,5
BMW102056,X5,2019,56101.23,Automatic,57080,Petrol,145,36.9,2,Blue,4
BMW102057,M2,2011,34940.16,Automatic,159516,Diesel,125,49.2,3.5,White,3
BMW102058,X2,2018,29980.29,Manual,65903,Petrol,205,52.7,2,Green,5
BMW102059,X5,2010,26347.95,Semi-Auto,180632,Diesel,30,51.2,1.6,Green,4
BMW102060,7 Series,2006,20177.6,Automatic,222086,Petrol,235,37.1,2,Blue,4
BMW102061,5 Series,2013,21661.98,Automatic,147655,Diesel,205,50.3,2,Blue,4
BMW102062,7 Series,2020,54879.23,Manual,45554,Diesel,150,15,2,Red,3
BMW102063, X5 ,2006,13671.54,Automatic,222134,Hybrid,20,59.9,2,Silver,5
BMW102064,5 Series,2016,29099.63,Manual,95511,Diesel,0,41.9,2.5,Silver,3
BMW102065,3 Series,2007,10237.64,Automatic,207050,Hybrid,205,51.9,2,Grey,4
BMW102066,6 Series,2015,25370.93,Manual,93489,Diesel,30,37.1,2,Green,5
BMW102067,5 Series,2018,26324.42,Semi-Auto,70472,Petrol,20,46.6,1.6,Green,5
BMW102068,5 Series,2022,39983,Automatic,17683,Petrol,20,48.7,2,Blue,5
BMW102069,X5,2013,47179.78,Automatic,148610,Diesel,20,38.8,3.5,Red,4
BMW102070,X3,2011,18281.04,Automatic,156089,diesel,150,34.5,2,White,4
BMW102071,2 Series,2010,16669.69,Automatic,159256,Diesel,125,33.2,3.5,Red,4
BMW102072,5 Series,2013,21931.5,Manual,130306,Petrol,30,36.7,2,Red,4
BMW102073, 3 Series ,2017,25920.49,Automatic,86991,Diesel,235,45,1.5,Green,5
BMW102074,X1,2022,36450.62,Semi-Auto,31217,Hybrid,235,,2,Grey,4
BMW102075,5 Series,2018,27336.04,Automatic,75174,Petrol,125,36.7,3,Grey,5
BMW102076,i8,2019,59738.09,Automatic,49581,Diesel,205,31.8,3,Blue,5
BMW102077,X4,2020,39842.04,Semi-Auto,53460,Petrol,30,29.1,3,Grey,5
BMW102078,X3,2006,6892.57,Manual,216179,Diesel,20,29,3,Green,5
BMW102079, 3 Series ,2020,36343.89,Semi-Auto,36439,Petrol,205,36.9,3,Grey,4
BMW102080,6 Series,2012,18906.91,Automatic,158481,Diesel,145,35.5,2,White,4
BMW102081,4 Series,2015,21556.5,Automatic,114554,Petrol,30,51.6,2,Silver,4
BMW102082,i3,2007,9055.21,Manual,196070,Diesel,205,48.7,,White,4
BMW102083,2 Series,2006,7303.14,Automatic,231241,Petrol,30,42,3.5,Black,4
BMW102084,1 Series,2022,37600.58,Manual,29512,Petrol,125,30.6,2.5,Red,4
BMW102085,X3,2008,15305.24,Automatic,188239,Petrol,145,17,3,Red,5
BMW102086,5 Series,2019,32276.92,Manual,63848,Hybrid,0,35.6,1.6,Blue,4
BMW102087,M4,2020,53750.32,Manual,48090,Diesel,150,27.1,1.5,Grey,4
BMW102088,i3,2022,43932.04,Semi-Auto,10473,Petrol,20,27.3,3.5,Green,4
BMW102089,2 Series,2018,31776.29,Automatic,80780,Diesel,150,41,2,White,5
BMW102090,5 Series,2012,17219.56,Automatic,140470,Petrol,125,42.5,2,Green,5
BMW102091,3 Series,2009,6818.29,Manual,172055,Diesel,125,42.4,1.5,Silver,2
BMW102092,X1,2020,37789.47,Manual,44154,Diesel,125,58.6,3,,5
BMW102093, 4 Series ,2023,42036.5,Automatic,17516,Diesel,125,32.8,3,Green,5
BMW102094,X5,2019,61112.95,Semi-Auto,68355,Diesel,235,37.4,3,Green,3
BMW102095,3 Series,2014,30871.62,Semi-Auto,105065,Petrol,125,37.6,4.4,Red,4
BMW102096,X4,2023,43842.37,Automatic,9420,Petrol,125,31.4,2.5,Blue,4
BMW102097,X2,2007,6362.7,Manual,213443,Diesel,150,39.2,1.5,Green,4
BMW102098,3 Series,2019,28869.18,Semi-Auto,60117,Petrol,125,38.4,1.5,Grey,5
BMW102099,X3,2009,13837.29,Automatic,171919,Diesel,30,41.4,2.5,Grey,3
BMW102100,3 Series,2022,38440.39,Manual,23309,Petrol,125,26.5,2,Grey,4
BMW102101,M4,2006,16360.62,Manual,219000,Diesel,235,40.1,2,Grey,4
BMW102102,7 Series,2006,16481.92,Semi-Auto,212562,Diesel,0,33.7,2.5,Blue,5
BMW102103,3 Series,2012,18611.47,Automatic,145980,Diesel,20,36.6,2,Red,4
BMW102104,3 Series,2008,16611.33,Manual,189566,PETROL,145,34.9,3,Blue,3
BMW102105,2 Series,2016,27664.77,Automatic,82436,Petrol,205,22.3,2,Red,4
BMW102106,5 Series,2012,21403.18,Manual,128854,Petrol,125,35.3,3,White,4
BMW102107,M2,2012,40637.8,Automatic,142748,Diesel,145,37.4,3,Black,4
BMW102108,X1,2015,23524.43,Automatic,99681,Diesel,150,46.4,2,White,3
BMW102109,Z4,2023,41274.82,Automatic,5428,  Diesel  ,125,46.5,1.5,White,4
BMW102110,X1,2020,34166.3,AUTOMATIC,51713,Diesel,145,26.5,2,Silver,4
BMW102111,4 Series,2013,24482.87,Automatic,134212,Diesel,0,23.7,3,Grey,3
BMW102112,4 Series,2019,32092.11,Manual,,Diesel,145,34.6,2,Red,4
BMW102113,3 Series,2013,30324.38,Manual,128371,Electric,30,,1.5,Grey,5
BMW102114,X4,2015,29309.59,Semi-Auto,99859,Hybrid,235,,4.4,Blue,5
BMW102115,i3,2020,32320.46,Automatic,47267,Petrol,30,38.1,2,Green,5
BMW102116,6 Series,2008,11536.26,Automatic,202219,Diesel,125,31.7,2.5,,5
BMW102117,2 Series,2012,19430.49,Manual,146584,Petrol,145,40.3,2.5,White,4
BMW102118,3 Series,2009,9702.06,Automatic,182896,Hybrid,125,26,2,Grey,4
BMW102119,X1,2019,36560.91,Semi-Auto,68619,PETROL,20,31.4,3.5,Red,4
BMW102120,6 Series,2019,37144.2,Manual,55392,Diesel,150,42.7,3,Blue,4
BMW102121,M2,2020,59319.92,Manual,45408,Diesel,150,47.5,2,Blue,4
BMW102122,X4,2018,30852.57,Manual,68432,Hybrid,150,41.4,2,,4
BMW102123,i3,2008,13667.73,Manual,189990,Diesel,205,35.3,,White,4
BMW102124,X3,2009,12577.98,Manual,177707,Petrol,150,40.3,1.5,Red,4
BMW102125,3 Series,2021,37137.49,Manual,50076,Petrol,30,25.2,3,Grey,4
BMW102126,1 Series,2011,19470.85,Manual,149260,Diesel,125,42.8,2.5,,4
BMW102127,X3,2022,41018.61,Manual,16836,Petrol,150,27.3,2.5,Green,3
BMW102128,2 Series,2010,15696.42,Manual,176470,Diesel,150,55.4,2.5,White,2
BMW102129,X2,2021,34489.01,Automatic,35859,Petrol,150,32.7,2,,5
BMW102130,3 Series,2006,6373.09,Automatic,204804,Petrol,205,54.3,1.5,Red,4
BMW102131,1 Series,2015,25399.52,Manual,105599,Diesel,125,29.7,3,Black,4
BMW102132,5 Series,2017,26492.48,Automatic,84032,Petrol,150,43.3,2,Blue,4
BMW102133,X1,2019,41357.83,Automatic,59193,Diesel,20,36.1,3.5,Silver,4
BMW102134,4 Series,2007,17400.59,Automatic,197969,Diesel,20,34.6,3,Red,5
BMW102135,3 Series,2018,33701.42,Automatic,80487,Petrol,125,,2.5,Blue,3
BMW102136, X5 ,2023,63229.89,Automatic,21827,Diesel,125,32.7,2,Black,2
BMW102137,2 Series,2014,22411.4,Automatic,121420,Petrol,125,48.5,2,Red,5
BMW102138,X4,2016,,Manual,91645,Diesel,205,31.7,2,White,4
BMW102139,X7,2023,70727.39,Manual,4555,Petrol,150,31,2.5,Red,3
BMW102140,6 Series,2007,17227.63,Automatic,208004,Diesel,235,39.2,3.5,Green,5
BMW102141,3 Series,2011,20364.05,Semi-Auto,155437,Hybrid,125,23.5,2.5,Green,3
BMW102142,X5,2020,77907.02,Automatic,57771,Electric,125,49.1,2.5,Blue,4
BMW102143,5 Series,2020,39413.18,Automatic,44914,Petrol,30,34.1,3.5,Red,5
BMW102144, X1 ,2006,6421.1,Automatic,,Diesel,145,36.5,2.5,Blue,4
BMW102145,X3,2014,22705.73,Manual,133187,Petrol,150,28,3,Green,5
BMW102146,1 Series,2006,13709,Manual,200830,Hybrid,145,34.1,3,Silver,4
BMW102147,X3,2022,42611.38,Automatic,27652,  Diesel  ,205,30.3,3.5,Green,4
BMW102148,3 Series,2008,11609.57,Automatic,190083,Petrol,150,41.1,,Grey,3
BMW102149,2 Series,2021,34553.29,Semi-Auto,44755,Petrol,125,37.8,1.5,Red,4
BMW102150,1 Series,2022,39676.32,Automatic,33064,Petrol,145,38.8,1.6,Blue,3
BMW102151,1 Series,2020,41782.65,Semi-Auto,31984,Petrol,30,,3.5,Green,3
BMW102152,5 Series,2012,18775.24,Automatic,149796,Petrol,125,47.2,2,White,4
BMW102153,5 Series,2013,18927.26,Semi-Auto,137784,petrol,145,39.2,2,Black,2
BMW102154,X5,2019,57759.64,Semi-Auto,48584,Diesel,150,36.1,3,Red,4
BMW102155,M3,2020,54781.69,Automatic,44897,Petrol,150,31.1,2,White,4
BMW102156,X1,2012,12233.1,Manual,161727,Petrol,0,34.9,2,Grey,4
BMW102157,M4,2005,22713.29,Semi-Auto,226358,Petrol,145,23.7,4.4,Red,2
BMW102158,X4,2015,33290.32,Automatic,92210,Hybrid,125,,3.5,Red,3
BMW102159,X1,2017,31893.62,Automatic,88689,Diesel,125,32.2,2.5,Grey,4
BMW102160, 1 Series ,2023,41785.15,Automatic,500,Petrol,150,39.1,2,Black,5
BMW102161,5 Series,2016,27310.78,  Manual  ,96283,Electric,205,38.3,1.5,Blue,4
BMW102162, 1 Series ,2016,32053.34,Manual,107410,Diesel,150,41.3,2.5,Silver,4
BMW102163,X4,2013,14688.23,Automatic,129311,Petrol,30,43.9,1.6,Red,4
BMW102164,3 Series,2010,13633.33,Automatic,159670,Diesel,150,35.2,2,White,5
BMW102165, 5 Series ,2018,32263.42,AUTOMATIC,89438,Diesel,30,15.8,3.5,Blue,4
BMW102166,2 Series,2010,24647.32,Manual,161544,Petrol,145,29,3.5,White,5
BMW102167,X5,2021,60917.49,Automatic,31705,Petrol,125,31.4,2,Silver,4
BMW102168,Z4,2013,22515.51,Automatic,131004,Diesel,125,,,,4
BMW102169,X1,2011,23728.03,Manual,156357,Petrol,125,20.7,3.5,Black,3
BMW102170,X1,2015,26863.78,Automatic,119384,PETROL,145,47.9,2,White,5
BMW102171,X4,2009,13066.04,Automatic,176619,Petrol,125,34.8,2,Blue,2
BMW102172,5 Series,2018,38288.47,Manual,64555,Electric,145,27.6,1.5,Blue,4
BMW102173,3 Series,2014,22171.73,Semi-Auto,110601,Petrol,150,15,2,,4
BMW102174,3 Series,2007,9345.03,Manual,206601,Petrol,145,37.8,2,Silver,4
BMW102175,3 Series,2017,25960.04,Semi-Auto,88329,Petrol,30,41,1.5,,4
BMW102176,3 Series,2009,12283.86,Semi-Auto,176709,Diesel,20,37.4,2,Silver,5
BMW102177,X3,2018,40980.25,Manual,71521,Hybrid,205,30.3,4.4,Green,3
BMW102178,1 Series,2009,20309.32,Semi-Auto,178294,Petrol,145,30.8,4.4,Silver,4
BMW102179, 7 Series ,2021,56038.18,Automatic,34474,Petrol,,52.3,1.5,Silver,4
BMW102180,X5,2016,72204.21,Semi-Auto,103412,Electric,125,33.9,3.5,Grey,4
BMW102181,X3,2018,38338.07,Automatic,72260,Diesel,145,15,4.4,White,4
BMW102182,3 Series,2014,21232.39,Semi-Auto,119296,Diesel,145,35.8,2.5,Green,5
BMW102183,5 Series,2011,12821.4,Automatic,154576,Petrol,235,41.1,1.5,Red,4
BMW102184,7 Series,2022,63214.03,Manual,20928,Diesel,235,35.1,2,Grey,4
BMW102185,4 Series,2005,3129.15,Automatic,234500,Diesel,235,43.1,1.5,Black,5
BMW102186,X1,2013,26380.68,Manual,146784,Electric,30,46.6,2,Blue,5
BMW102187,5 Series,2007,10147.26,Manual,209364,Petrol,125,39,3,,4
BMW102188,5 Series,2006,8170.92,Semi-Auto,210464,diesel,150,29.4,2.5,Red,4
BMW102189,5 Series,2009,20096.75,Automatic,167666,Hybrid,,46.4,2.5,Grey,4
